@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric

@data
0.981333,0.182883,0.059493,4.370842,5
0.981333,0.182883,0.059493,4.370838,23
0.981333,0.182883,0.059493,4.370833,12
0.981333,0.182883,0.059493,4.370829,18
0.981333,0.182883,0.059493,4.370825,19
0.981333,0.182883,0.059493,4.370821,28
0.981333,0.182883,0.059493,4.370816,26
0.981333,0.182883,0.059493,4.370812,17
0.981333,0.182883,0.059493,4.370808,23
0.981333,0.182883,0.059493,4.370803,19
0.981333,0.182883,0.059493,4.370799,26
0.981333,0.182883,0.059493,4.370795,7
0.981333,0.182883,0.059493,4.37079,26
0.981333,0.182883,0.059493,4.370786,17
0.981333,0.182883,0.059493,4.370781,25
0.981333,0.182883,0.059493,4.370778,23
0.981333,0.182883,0.059493,4.370774,19
0.981333,0.182883,0.059493,4.37077,20
0.981333,0.182883,0.059493,4.370765,25
0.981333,0.182883,0.059493,4.370761,12
0.981333,0.182883,0.059493,4.370757,6
0.981333,0.182883,0.059493,4.370752,8
0.981333,0.182883,0.059493,4.370748,20
0.981333,0.182883,0.059493,4.370743,14
0.981333,0.182883,0.059493,4.37074,22
0.981333,0.182883,0.059493,4.370735,19
0.981333,0.182883,0.059493,4.370731,8
0.981333,0.182883,0.059493,4.370727,17
0.981333,0.182883,0.059493,4.370722,24
0.981333,0.182883,0.059493,4.370718,17
0.981333,0.182883,0.059493,4.370714,20
0.981333,0.182883,0.059493,4.37071,22
0.981333,0.182883,0.059493,4.370705,11
0.981333,0.182883,0.059493,4.370702,17
0.981333,0.182883,0.059493,4.370697,23
0.981333,0.182883,0.059493,4.370693,29
0.981333,0.182883,0.059493,4.370688,27
0.981333,0.182883,0.059493,4.370685,5
0.981333,0.182883,0.059493,4.37068,21
0.981333,0.182883,0.059493,4.370676,27
0.981333,0.182883,0.059493,4.370671,15
0.981333,0.182883,0.059493,4.370667,6
0.981333,0.182883,0.059493,4.370662,6
0.981333,0.182883,0.059493,4.370658,13
0.981333,0.182883,0.059493,4.370654,15
0.981333,0.182883,0.059493,4.37065,26
0.981333,0.182883,0.059493,4.370646,21
0.981333,0.182883,0.059493,4.370641,10
0.981333,0.182883,0.059493,4.370638,23
0.981333,0.182883,0.059493,4.370633,11
0.981333,0.182883,0.059493,4.370628,16
0.981333,0.182883,0.059493,4.370625,24
0.981333,0.182883,0.059493,4.37062,7
0.981333,0.182883,0.059493,4.370616,5
0.981333,0.182883,0.059493,4.370612,14
0.981333,0.182883,0.059493,4.370607,25
0.981333,0.182883,0.059493,4.370603,16
0.981333,0.182883,0.059493,4.370598,11
0.981333,0.182883,0.059493,4.370595,23
0.981333,0.182883,0.059493,4.37059,12
0.981333,0.182883,0.059493,4.370586,17
0.981333,0.182883,0.059493,4.370582,28
0.981333,0.182883,0.059493,4.370577,12
0.981333,0.182883,0.059493,4.370573,23
0.981333,0.182883,0.059493,4.370569,24
0.981333,0.182883,0.059493,4.370565,14
0.981333,0.182883,0.059493,4.370561,21
0.981333,0.182883,0.059493,4.370556,10
0.981333,0.182883,0.059493,4.370552,29
0.981333,0.182883,0.059493,4.370547,15
0.981333,0.182883,0.059493,4.370543,21
0.981333,0.182883,0.059493,4.370539,20
0.981333,0.182883,0.059493,4.370535,16
0.981333,0.182883,0.059493,4.370531,21
0.981333,0.182883,0.059493,4.370526,14
0.981333,0.182883,0.059493,4.370523,26
0.981333,0.182883,0.059493,4.370518,22
0.981333,0.182883,0.059493,4.370513,25
0.981333,0.182883,0.059493,4.37051,12
0.981333,0.182883,0.059493,4.370505,17
0.981333,0.182883,0.059493,4.3705,22
0.981333,0.182883,0.059493,4.370497,17
0.981333,0.182883,0.059493,4.370492,6
0.981333,0.182883,0.059493,4.370488,23
0.981333,0.182883,0.059493,4.370483,25
0.981333,0.182883,0.059493,4.37048,16
0.981333,0.182883,0.059493,4.370475,26
0.981333,0.182883,0.059493,4.370471,7
0.981333,0.182883,0.059493,4.370466,5
0.981333,0.182883,0.059493,4.370462,9
0.981333,0.182883,0.059493,4.370458,29
0.981333,0.182883,0.059493,4.370454,28
0.981333,0.182883,0.059493,4.370449,10
0.981333,0.182883,0.059493,4.370446,20
0.981333,0.182883,0.059493,4.370441,23
0.981333,0.182883,0.059493,4.370437,26
0.981333,0.182883,0.059493,4.370432,20
0.981333,0.182883,0.059493,4.370429,27
0.981333,0.182883,0.059493,4.370424,18
0.981333,0.182883,0.059493,4.37042,6
0.981333,0.182883,0.059493,4.370415,15
0.981333,0.182883,0.059493,4.370412,7
0.981333,0.182883,0.059493,4.370407,21
0.981333,0.182883,0.059493,4.370402,8
0.981333,0.182883,0.059493,4.370399,20
0.981333,0.182883,0.059493,4.370394,10
0.981333,0.182883,0.059493,4.370389,17
0.981333,0.182883,0.059493,4.370386,14
0.981333,0.182883,0.059493,4.370381,12
0.981333,0.182883,0.059493,4.370377,12
0.981333,0.182883,0.059493,4.370373,27
0.981333,0.182883,0.059493,4.370368,20
0.981333,0.182883,0.059493,4.370364,25
0.981333,0.182883,0.059493,4.37036,10
0.981333,0.182883,0.059493,4.370356,16
0.981333,0.182883,0.059493,4.370352,5
0.981333,0.182883,0.059493,4.370347,14
0.981333,0.182883,0.059493,4.370343,12
0.981333,0.182883,0.059493,4.370339,22
0.981333,0.182883,0.059493,4.370335,6
0.981333,0.182883,0.059493,4.370331,21
0.981333,0.182883,0.059493,4.370326,7
0.981333,0.182883,0.059493,4.370321,12
0.981333,0.182883,0.059493,4.370317,17
0.981333,0.182883,0.059493,4.370313,13
0.981333,0.182883,0.059493,4.370309,22
0.981333,0.182883,0.059493,4.370304,22
0.981333,0.182883,0.059493,4.370301,26
0.981333,0.182883,0.059493,4.370296,7
0.981333,0.182883,0.059493,4.370292,28
0.981333,0.182883,0.059493,4.370288,24
0.981333,0.182883,0.059493,4.370284,27
0.981333,0.182883,0.059493,4.370279,22
0.981333,0.182883,0.059493,4.370275,14
0.981333,0.182883,0.059493,4.37027,19
0.981333,0.182883,0.059493,4.370266,11
0.981333,0.182883,0.059493,4.370262,28
0.981333,0.182883,0.059493,4.370258,11
0.981333,0.182883,0.059493,4.370253,9
0.981333,0.182883,0.059493,4.37025,23
0.981333,0.182883,0.059493,4.370246,26
0.981333,0.182883,0.059493,4.370241,26
0.981333,0.182883,0.059493,4.370237,13
0.981333,0.182883,0.059493,4.370232,22
0.981333,0.182883,0.059493,4.370228,26
0.981333,0.182883,0.059493,4.370224,18
0.981333,0.182883,0.059493,4.37022,14
0.981333,0.182883,0.059493,4.370215,29
0.981333,0.182883,0.059493,4.370211,29
0.981333,0.182883,0.059493,4.370207,21
0.981333,0.182883,0.059493,4.370203,19
0.981333,0.182883,0.059493,4.370198,12
0.981333,0.182883,0.059493,4.370194,6
0.981333,0.182883,0.059493,4.37019,15
0.981333,0.182883,0.059493,4.370185,6
0.981333,0.182883,0.059493,4.370182,12
0.981333,0.182883,0.059493,4.370178,24
0.981333,0.182883,0.059493,4.370173,12
0.981333,0.182883,0.059493,4.370169,5
0.981333,0.182883,0.059493,4.370165,13
0.981333,0.182883,0.059493,4.37016,25
0.981333,0.182883,0.059493,4.370156,29
0.981333,0.182883,0.059493,4.370152,26
0.981333,0.182883,0.059493,4.370147,21
0.981333,0.182883,0.059493,4.370143,27
0.981333,0.182883,0.059493,4.370139,12
0.981333,0.182883,0.059493,4.370135,11
0.981333,0.182883,0.059493,4.37013,29
0.981333,0.182883,0.059493,4.370126,19
0.981333,0.182883,0.059493,4.370122,25
0.981333,0.182883,0.059493,4.370118,21
0.981333,0.182883,0.059493,4.370114,17
0.981333,0.182883,0.059493,4.370109,17
0.981333,0.182883,0.059493,4.370104,28
0.981333,0.182883,0.059493,4.3701,15
0.981333,0.182883,0.059493,4.370096,23
0.981333,0.182883,0.059493,4.370092,16
0.981333,0.182883,0.059493,4.370088,5
0.981333,0.182883,0.059493,4.370084,8
0.981333,0.182883,0.059493,4.370079,28
0.981333,0.182883,0.059493,4.370075,17
0.981333,0.182883,0.059493,4.37007,28
0.981333,0.182883,0.059493,4.370067,20
0.981333,0.182883,0.059493,4.370062,8
0.981333,0.182883,0.059493,4.370058,11
0.981333,0.182883,0.059493,4.370054,10
0.981333,0.182883,0.059493,4.37005,28
0.981333,0.182883,0.059493,4.370046,14
0.981333,0.182883,0.059493,4.37004,6
0.981333,0.182883,0.059493,4.370036,11
0.981333,0.182883,0.059493,4.370032,10
0.981333,0.182883,0.059493,4.370028,12
0.981333,0.182883,0.059493,4.370023,24
0.981333,0.182883,0.059493,4.37002,14
0.981333,0.182883,0.059493,4.370016,22
0.981333,0.182883,0.059493,4.370011,16
0.981333,0.182883,0.059493,4.370007,8
0.981333,0.182883,0.059493,4.370002,13
0.981333,0.182883,0.059493,4.369998,13
0.981333,0.182883,0.059493,4.369994,18
0.981333,0.182883,0.059493,4.36999,19
0.981333,0.182883,0.059493,4.369986,11
0.981333,0.182883,0.059493,4.369981,23
0.981333,0.182883,0.059493,4.369977,23
0.981333,0.182883,0.059493,4.369973,17
0.981333,0.182883,0.059493,4.369969,16
0.981333,0.182883,0.059493,4.369964,5
0.981333,0.182883,0.059493,4.36996,11
0.981333,0.182883,0.059493,4.369956,12
0.981333,0.182883,0.059493,4.369951,22
0.981333,0.182883,0.059493,4.369948,18
0.981333,0.182883,0.059493,4.369944,18
0.981333,0.182883,0.059493,4.369939,19
0.981333,0.182883,0.059493,4.369935,8
0.981333,0.182883,0.059493,4.36993,9
0.981333,0.182883,0.059493,4.369926,12
0.981333,0.182883,0.059493,4.369921,17
0.981333,0.182883,0.059493,4.369918,13
0.981333,0.182883,0.059493,4.369914,16
0.981333,0.182883,0.059493,4.369909,5
0.981333,0.182883,0.059493,4.369905,12
0.981333,0.182883,0.059493,4.3699,21
0.981333,0.182883,0.059493,4.369897,14
0.981333,0.182883,0.059493,4.369892,6
0.981333,0.182883,0.059493,4.369888,13
0.981333,0.182883,0.059493,4.369883,28
0.981333,0.182883,0.059493,4.36988,16
0.981333,0.182883,0.059493,4.369875,8
0.981333,0.182883,0.059493,4.369871,22
0.981333,0.182883,0.059493,4.369866,8
0.981333,0.182883,0.059493,4.369863,5
0.981333,0.182883,0.059493,4.369858,23
0.981333,0.182883,0.059493,4.369854,8
0.981333,0.182883,0.059493,4.369849,11
0.981333,0.182883,0.059493,4.369845,7
0.981333,0.182883,0.059493,4.369841,19
0.981333,0.182883,0.059493,4.369837,12
0.981333,0.182883,0.059493,4.369833,22
0.981333,0.182883,0.059493,4.369828,12
0.981333,0.182883,0.059493,4.369823,16
0.981333,0.182883,0.059493,4.36982,7
0.981333,0.182883,0.059493,4.369815,24
0.981333,0.182883,0.059493,4.369812,18
0.981333,0.182883,0.059493,4.369807,12
0.981333,0.182883,0.059493,4.369803,20
0.981333,0.182883,0.059493,4.369798,26
0.981333,0.182883,0.059493,4.369795,16
0.981333,0.182883,0.059493,4.36979,18
0.981333,0.182883,0.059493,4.369785,21
0.981333,0.182883,0.059493,4.369781,28
0.981333,0.182883,0.059493,4.369777,16
0.981333,0.182883,0.059493,4.369773,9
0.981333,0.182883,0.059493,4.369769,7
0.981333,0.182883,0.059493,4.369764,10
0.981333,0.182883,0.059493,4.36976,16
0.981333,0.182883,0.059493,4.369757,22
0.981333,0.182883,0.059493,4.369752,18
0.981333,0.182883,0.059493,4.369747,18
0.981333,0.182883,0.059493,4.369743,29
0.981333,0.182883,0.059493,4.36974,21
0.981333,0.182883,0.059493,4.369734,28
0.981333,0.182883,0.059493,4.36973,19
0.981333,0.182883,0.059493,4.369726,29
0.981333,0.182883,0.059493,4.369722,29
0.981333,0.182883,0.059493,4.369718,10
0.981333,0.182883,0.059493,4.369714,24
0.981333,0.182883,0.059493,4.369709,25
0.981333,0.182883,0.059493,4.369705,23
0.981333,0.182883,0.059493,4.369701,13
0.981333,0.182883,0.059493,4.369697,15
0.981333,0.182883,0.059493,4.369692,7
0.981333,0.182883,0.059493,4.369688,20
0.981333,0.182883,0.059493,4.369684,23
0.981333,0.182883,0.059493,4.369679,8
0.981333,0.182883,0.059493,4.369675,23
0.981333,0.182883,0.059493,4.36967,13
